env,seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,preserved
Env1_DoorKey-Lava,0,0.203,-0.050882523000000054,-0.0590989812676949,-0.008216458267694848,-0.050882523000000054,safe,safe,True
Env1_DoorKey-Lava,0,0.204,-0.051413964000000034,-0.059621388311176596,-0.008207424311176562,-0.051413964000000034,safe,safe,True
Env1_DoorKey-Lava,0,0.205,-0.05194540500000004,-0.060143795354658316,-0.008198390354658275,-0.05194540500000004,safe,safe,True
Env1_DoorKey-Lava,0,0.206,-0.052476846000000035,-0.06066620239814004,-0.008189356398140002,-0.052476846000000035,safe,safe,True
Env1_DoorKey-Lava,0,0.207,-0.05300828700000004,-0.061188609441621744,-0.008180322441621701,-0.05300828700000004,safe,safe,True
Env1_DoorKey-Lava,0,0.208,-0.053539728000000036,-0.061711016485103465,-0.008171288485103428,-0.053539728000000036,safe,safe,True
Env1_DoorKey-Lava,0,0.209,-0.054071169000000044,-0.062233423528585186,-0.008162254528585142,-0.054071169000000044,safe,safe,True
Env1_DoorKey-Lava,0,0.21,-0.05460261000000004,-0.06275583057206689,-0.008153220572066855,-0.05460261000000004,safe,safe,True
Env1_DoorKey-Lava,0,0.211,-0.055134051000000045,-0.06327823761554861,-0.008144186615548568,-0.055134051000000045,safe,safe,True
Env1_DoorKey-Lava,0,0.212,-0.05566549200000004,-0.06380064465903033,-0.008135152659030295,-0.05566549200000004,safe,safe,True
Env1_DoorKey-Lava,0,0.213,-0.056196933000000046,-0.06432305170251205,-0.008126118702512009,-0.056196933000000046,safe,safe,True
Env1_DoorKey-Lava,0,0.214,-0.05672837400000004,-0.06484545874599376,-0.008117084745993722,-0.05672837400000004,safe,safe,True
Env1_DoorKey-Lava,0,0.215,-0.05725981500000005,-0.06536786578947548,-0.008108050789475435,-0.05725981500000005,safe,safe,True
Env1_DoorKey-Lava,0,0.216,-0.05779125600000004,-0.0658902728329572,-0.008099016832957162,-0.05779125600000004,safe,safe,True
Env1_DoorKey-Lava,0,0.217,-0.05832269700000005,-0.06641267987643891,-0.008089982876438861,-0.05832269700000005,safe,safe,True
Env1_DoorKey-Lava,0,0.218,-0.05885413800000004,-0.06693508691992063,-0.008080948919920589,-0.05885413800000004,safe,safe,True
Env1_DoorKey-Lava,0,0.219,-0.05938557900000005,-0.06745749396340235,-0.008071914963402302,-0.05938557900000005,safe,safe,True
Env1_DoorKey-Lava,0,0.22,-0.05991702000000004,-0.06797990100688406,-0.008062881006884015,-0.05991702000000004,safe,safe,True
Env1_DoorKey-Lava,0,0.221,-0.06044846100000005,-0.06850230805036578,-0.008053847050365728,-0.06044846100000005,safe,safe,True
Env1_DoorKey-Lava,0,0.222,-0.060979902000000044,-0.0690247150938475,-0.008044813093847455,-0.060979902000000044,safe,safe,True
Env1_DoorKey-Lava,0,0.223,-0.06151134300000005,-0.0695471221373292,-0.008035779137329155,-0.06151134300000005,safe,safe,True
Env1_DoorKey-Lava,0,0.224,-0.062042784000000045,-0.07006952918081093,-0.008026745180810882,-0.062042784000000045,safe,safe,True
Env1_DoorKey-Lava,0,0.225,-0.06257422500000005,-0.07059193622429265,-0.008017711224292595,-0.06257422500000005,safe,safe,True
Env1_DoorKey-Lava,0,0.226,-0.06310566600000005,-0.07111434326777435,-0.008008677267774308,-0.06310566600000005,safe,safe,True
Env1_DoorKey-Lava,0,0.227,-0.06363710700000005,-0.07163675031125608,-0.007999643311256022,-0.06363710700000005,safe,safe,True
Env1_DoorKey-Lava,0,0.228,-0.06416854800000005,-0.0721591573547378,-0.007990609354737749,-0.06416854800000005,safe,safe,True
Env1_DoorKey-Lava,0,0.229,-0.06469998900000005,-0.07268156439821952,-0.007981575398219462,-0.06469998900000005,safe,safe,True
Env1_DoorKey-Lava,0,0.23,-0.06523143000000005,-0.07320397144170122,-0.007972541441701175,-0.06523143000000005,safe,safe,True
Env1_DoorKey-Lava,0,0.231,-0.06576287100000006,-0.07372637848518294,-0.007963507485182889,-0.06576287100000006,safe,safe,True
Env1_DoorKey-Lava,0,0.232,-0.06629431200000005,-0.07424878552866467,-0.007954473528664616,-0.06629431200000005,safe,safe,True
Env1_DoorKey-Lava,0,0.233,-0.06682575300000006,-0.07477119257214637,-0.007945439572146315,-0.06682575300000006,safe,safe,True
Env1_DoorKey-Lava,0,0.234,-0.06735719400000005,-0.07529359961562809,-0.007936405615628042,-0.06735719400000005,safe,safe,True
Env1_DoorKey-Lava,0,0.235,-0.06788863500000004,-0.0758160066591098,-0.007927371659109755,-0.06788863500000004,safe,safe,True
Env1_DoorKey-Lava,0,0.236,-0.06842007600000005,-0.0763384137025915,-0.007918337702591455,-0.06842007600000005,safe,safe,True
Env1_DoorKey-Lava,0,0.237,-0.06895151700000005,-0.07686082074607323,-0.007909303746073182,-0.06895151700000005,safe,safe,True
Env1_DoorKey-Lava,0,0.238,-0.06948295800000004,-0.07738322778955495,-0.007900269789554909,-0.06948295800000004,safe,safe,True
Env1_DoorKey-Lava,0,0.239,-0.07001439900000003,-0.07790563483303665,-0.007891235833036622,-0.07001439900000003,safe,safe,True
Env1_DoorKey-Lava,0,0.24,-0.07054584000000005,-0.07842804187651839,-0.007882201876518335,-0.07054584000000005,safe,safe,True
Env1_DoorKey-Lava,0,0.241,-0.07107728100000005,-0.07895044892000008,-0.007873167920000035,-0.07107728100000005,safe,safe,True
Env1_DoorKey-Lava,0,0.242,-0.07160872200000004,-0.0794728559634818,-0.007864133963481762,-0.07160872200000004,safe,safe,True
Env1_DoorKey-Lava,0,0.243,-0.07214016300000003,-0.07999526300696352,-0.007855100006963489,-0.07214016300000003,safe,safe,True
Env1_DoorKey-Lava,0,0.244,-0.07267160400000006,-0.08051767005044524,-0.007846066050445188,-0.07267160400000006,safe,safe,True
Env1_DoorKey-Lava,0,0.245,-0.07320304500000005,-0.08104007709392697,-0.007837032093926916,-0.07320304500000005,safe,safe,True
Env1_DoorKey-Lava,0,0.246,-0.07373448600000004,-0.08156248413740869,-0.007827998137408643,-0.07373448600000004,safe,safe,True
Env1_DoorKey-Lava,0,0.247,-0.07426592700000004,-0.08208489118089038,-0.007818964180890342,-0.07426592700000004,safe,safe,True
Env1_DoorKey-Lava,0,0.248,-0.07479736800000006,-0.0826072982243721,-0.007809930224372041,-0.07479736800000006,safe,safe,True
Env1_DoorKey-Lava,0,0.249,-0.07532880900000005,-0.08312970526785382,-0.0078008962678537686,-0.07532880900000005,safe,safe,True
Env1_DoorKey-Lava,0,0.25,-0.07586025000000005,-0.08365211231133554,-0.007791862311335496,-0.07586025000000005,safe,safe,True
Env1_DoorKey-Lava,0,0.251,-0.07639169100000004,-0.08417451935481726,-0.007782828354817223,-0.07639169100000004,safe,safe,True
Env1_DoorKey-Lava,0,0.252,-0.07692313200000003,-0.08469692639829898,-0.00777379439829895,-0.07692313200000003,safe,safe,True
Env1_DoorKey-Lava,0,0.253,-0.07745457300000005,-0.0852193334417807,-0.007764760441780649,-0.07745457300000005,safe,safe,True
Env1_DoorKey-Lava,0,0.254,-0.07798601400000005,-0.0857417404852624,-0.007755726485262349,-0.07798601400000005,safe,safe,True
Env1_DoorKey-Lava,0,0.255,-0.07851745500000004,-0.08626414752874412,-0.007746692528744076,-0.07851745500000004,safe,safe,True
Env1_DoorKey-Lava,0,0.256,-0.07904889600000004,-0.08678655457222584,-0.007737658572225803,-0.07904889600000004,safe,safe,True
Env1_DoorKey-Lava,0,0.257,-0.07958033700000006,-0.08730896161570756,-0.007728624615707502,-0.07958033700000006,safe,safe,True
Env1_DoorKey-Lava,0,0.258,-0.08011177800000005,-0.08783136865918928,-0.007719590659189229,-0.08011177800000005,safe,safe,True
Env1_DoorKey-Lava,0,0.259,-0.08064321900000004,-0.088353775702671,-0.0077105567026709565,-0.08064321900000004,safe,safe,True
Env1_DoorKey-Lava,0,0.26,-0.08117466000000004,-0.0888761827461527,-0.007701522746152656,-0.08117466000000004,safe,safe,True
Env1_DoorKey-Lava,0,0.261,-0.08170610100000006,-0.08939858978963441,-0.007692488789634355,-0.08170610100000006,safe,safe,True
Env1_DoorKey-Lava,0,0.262,-0.08223754200000005,-0.08992099683311613,-0.007683454833116082,-0.08223754200000005,safe,safe,True
Env1_DoorKey-Lava,0,0.263,-0.08276898300000005,-0.09044340387659786,-0.0076744208765978095,-0.08276898300000005,safe,safe,True
Env1_DoorKey-Lava,0,0.264,-0.08330042400000004,-0.09096581092007958,-0.007665386920079537,-0.08330042400000004,safe,safe,True
Env1_DoorKey-Lava,0,0.265,-0.08383186500000006,-0.0914882179635613,-0.007656352963561236,-0.08383186500000006,safe,safe,True
Env1_DoorKey-Lava,0,0.266,-0.08436330600000005,-0.09201062500704302,-0.007647319007042963,-0.08436330600000005,safe,safe,True
Env1_DoorKey-Lava,0,0.267,-0.08489474700000005,-0.09253303205052471,-0.0076382850505246624,-0.08489474700000005,safe,safe,True
Env1_DoorKey-Lava,0,0.268,-0.08542618800000004,-0.09305543909400643,-0.00762925109400639,-0.08542618800000004,safe,safe,True
Env1_DoorKey-Lava,0,0.269,-0.08595762900000006,-0.09357784613748815,-0.007620217137488089,-0.08595762900000006,safe,safe,True
Env1_DoorKey-Lava,0,0.27,-0.08648907000000006,-0.09410025318096987,-0.007611183180969816,-0.08648907000000006,safe,safe,True
Env1_DoorKey-Lava,0,0.271,-0.08702051100000005,-0.0946226602244516,-0.007602149224451543,-0.08702051100000005,safe,safe,True
Env1_DoorKey-Lava,0,0.272,-0.08755195200000004,-0.09514506726793331,-0.00759311526793327,-0.08755195200000004,safe,safe,True
Env1_DoorKey-Lava,0,0.273,-0.08808339300000007,-0.09566747431141501,-0.007584081311414942,-0.08808339300000007,safe,safe,True
Env1_DoorKey-Lava,0,0.274,-0.08861483400000006,-0.09618988135489673,-0.007575047354896669,-0.08861483400000006,safe,safe,True
Env1_DoorKey-Lava,0,0.275,-0.08914627500000005,-0.09671228839837845,-0.007566013398378396,-0.08914627500000005,safe,safe,True
Env1_DoorKey-Lava,0,0.276,-0.08967771600000005,-0.09723469544186017,-0.007556979441860123,-0.08967771600000005,safe,safe,True
Env1_DoorKey-Lava,0,0.277,-0.09020915700000007,-0.09775710248534189,-0.007547945485341823,-0.09020915700000007,safe,safe,True
Env1_DoorKey-Lava,0,0.278,-0.09074059800000006,-0.09827950952882361,-0.00753891152882355,-0.09074059800000006,safe,safe,True
Env1_DoorKey-Lava,0,0.279,-0.09127203900000005,-0.0988019165723053,-0.007529877572305249,-0.09127203900000005,safe,safe,True
Env1_DoorKey-Lava,0,0.28,-0.09180348000000005,-0.09932432361578702,-0.007520843615786976,-0.09180348000000005,safe,safe,True
Env1_DoorKey-Lava,0,0.281,-0.09233492100000007,-0.09984673065926875,-0.007511809659268676,-0.09233492100000007,safe,safe,True
Env1_DoorKey-Lava,0,0.282,-0.09286636200000004,-0.10036913770275044,-0.007502775702750403,-0.09286636200000004,safe,safe,True
Env1_DoorKey-Lava,0,0.283,-0.09339780300000003,-0.10089154474623216,-0.00749374174623213,-0.09339780300000003,safe,safe,True
Env1_DoorKey-Lava,0,0.284,-0.09392924400000002,-0.10141395178971388,-0.007484707789713857,-0.09392924400000002,safe,safe,True
Env1_DoorKey-Lava,0,0.285,-0.09446068500000004,-0.1019363588331956,-0.007475673833195556,-0.09446068500000004,safe,safe,True
Env1_DoorKey-Lava,0,0.286,-0.09499212600000004,-0.1024587658766773,-0.007466639876677256,-0.09499212600000004,safe,safe,True
Env1_DoorKey-Lava,0,0.287,-0.09552356700000003,-0.10298117292015901,-0.007457605920158983,-0.09552356700000003,safe,safe,True
Env1_DoorKey-Lava,0,0.288,-0.09605500800000003,-0.10350357996364073,-0.00744857196364071,-0.09605500800000003,safe,safe,True
Env1_DoorKey-Lava,0,0.289,-0.09658644900000005,-0.10402598700712246,-0.007439538007122409,-0.09658644900000005,safe,safe,True
Env1_DoorKey-Lava,0,0.29,-0.09711789000000004,-0.10454839405060418,-0.0074305040506041364,-0.09711789000000004,safe,safe,True
Env1_DoorKey-Lava,0,0.291,-0.09764933100000003,-0.1050708010940859,-0.0074214700940858636,-0.09764933100000003,safe,safe,True
Env1_DoorKey-Lava,0,0.292,-0.09818077200000003,-0.10559320813756759,-0.007412436137567563,-0.09818077200000003,safe,safe,True
Env1_DoorKey-Lava,0,0.293,-0.09871221300000005,-0.10611561518104931,-0.007403402181049262,-0.09871221300000005,safe,safe,True
Env1_DoorKey-Lava,0,0.294,-0.09924365400000004,-0.10663802222453103,-0.007394368224530989,-0.09924365400000004,safe,safe,True
Env1_DoorKey-Lava,0,0.295,-0.09977509500000004,-0.10716042926801275,-0.0073853342680127165,-0.09977509500000004,safe,safe,True
Env1_DoorKey-Lava,0,0.296,-0.10030653600000003,-0.10768283631149447,-0.007376300311494444,-0.10030653600000003,safe,safe,True
Env1_DoorKey-Lava,0,0.297,-0.10083797700000005,-0.1082052433549762,-0.007367266354976143,-0.10083797700000005,safe,safe,True
Env1_DoorKey-Lava,0,0.298,-0.10136941800000004,-0.10872765039845791,-0.00735823239845787,-0.10136941800000004,safe,safe,True
Env1_DoorKey-Lava,0,0.299,-0.10190085900000004,-0.10925005744193961,-0.0073491984419395695,-0.10190085900000004,safe,safe,True
Env1_DoorKey-Lava,0,0.3,-0.10243230000000003,-0.10977246448542133,-0.007340164485421297,-0.10243230000000003,safe,safe,True
Env1_DoorKey-Lava,0,0.301,-0.10296374100000005,-0.11029487152890305,-0.007331130528902996,-0.10296374100000005,safe,safe,True
Env1_DoorKey-Lava,0,0.302,-0.10349518200000005,-0.11081727857238477,-0.007322096572384723,-0.10349518200000005,safe,safe,True
Env1_DoorKey-Lava,0,0.303,-0.10402662300000004,-0.11133968561586649,-0.00731306261586645,-0.10402662300000004,safe,safe,True
Env1_DoorKey-Lava,0,0.304,-0.10455806400000003,-0.11186209265934821,-0.007304028659348177,-0.10455806400000003,safe,safe,True
Env1_DoorKey-Lava,0,0.305,-0.10508950500000006,-0.1123844997028299,-0.007294994702829849,-0.10508950500000006,safe,safe,True
Env1_DoorKey-Lava,0,0.306,-0.10562094600000005,-0.11290690674631162,-0.007285960746311576,-0.10562094600000005,safe,safe,True
Env1_DoorKey-Lava,0,0.307,-0.10615238700000004,-0.11342931378979335,-0.007276926789793303,-0.10615238700000004,safe,safe,True
Env1_DoorKey-Lava,0,0.308,-0.10668382800000004,-0.11395172083327507,-0.00726789283327503,-0.10668382800000004,safe,safe,True
Env1_DoorKey-Lava,0,0.309,-0.10721526900000006,-0.11447412787675679,-0.00725885887675673,-0.10721526900000006,safe,safe,True
Env1_DoorKey-Lava,0,0.31,-0.10774671000000005,-0.11499653492023851,-0.007249824920238457,-0.10774671000000005,safe,safe,True
Env1_DoorKey-Lava,0,0.311,-0.10827815100000004,-0.1155189419637202,-0.007240790963720156,-0.10827815100000004,safe,safe,True
Env1_DoorKey-Lava,0,0.312,-0.10880959200000004,-0.11604134900720192,-0.007231757007201883,-0.10880959200000004,safe,safe,True
Env1_DoorKey-Lava,0,0.313,-0.10934103300000006,-0.11656375605068364,-0.007222723050683583,-0.10934103300000006,safe,safe,True
Env1_DoorKey-Lava,0,0.314,-0.10987247400000005,-0.11708616309416536,-0.00721368909416531,-0.10987247400000005,safe,safe,True
Env1_DoorKey-Lava,0,0.315,-0.11040391500000005,-0.11760857013764708,-0.007204655137647037,-0.11040391500000005,safe,safe,True
Env1_DoorKey-Lava,0,0.316,-0.11093535600000004,-0.1181309771811288,-0.007195621181128764,-0.11093535600000004,safe,safe,True
Env1_DoorKey-Lava,0,0.317,-0.11146679700000006,-0.11865338422461053,-0.007186587224610463,-0.11146679700000006,safe,safe,True
Env1_DoorKey-Lava,0,0.318,-0.11199823800000006,-0.11917579126809222,-0.007177553268092163,-0.11199823800000006,safe,safe,True
Env1_DoorKey-Lava,0,0.319,-0.11252967900000005,-0.11969819831157394,-0.00716851931157389,-0.11252967900000005,safe,safe,True
Env1_DoorKey-Lava,0,0.32,-0.11306112000000004,-0.12022060535505566,-0.007159485355055617,-0.11306112000000004,safe,safe,True
Env1_DoorKey-Lava,0,0.321,-0.11359256100000006,-0.12074301239853738,-0.007150451398537316,-0.11359256100000006,safe,safe,True
Env1_DoorKey-Lava,0,0.322,-0.11412400200000006,-0.1212654194420191,-0.0071414174420190435,-0.11412400200000006,safe,safe,True
Env1_DoorKey-Lava,0,0.323,-0.11465544300000005,-0.12178782648550082,-0.007132383485500771,-0.11465544300000005,safe,safe,True
Env1_DoorKey-Lava,0,0.324,-0.11518688400000004,-0.12231023352898251,-0.00712334952898247,-0.11518688400000004,safe,safe,True
Env1_DoorKey-Lava,0,0.325,-0.11571832500000007,-0.12283264057246424,-0.007114315572464169,-0.11571832500000007,safe,safe,True
Env1_DoorKey-Lava,0,0.326,-0.11624976600000006,-0.12335504761594596,-0.0071052816159458965,-0.11624976600000006,safe,safe,True
Env1_DoorKey-Lava,0,0.327,-0.11678120700000005,-0.12387745465942768,-0.007096247659427624,-0.11678120700000005,safe,safe,True
Env1_DoorKey-Lava,0,0.328,-0.11731264800000005,-0.1243998617029094,-0.007087213702909351,-0.11731264800000005,safe,safe,True
Env1_DoorKey-Lava,0,0.329,-0.11784408900000007,-0.12492226874639112,-0.00707817974639105,-0.11784408900000007,safe,safe,True
Env1_DoorKey-Lava,0,0.33,-0.11837553000000006,-0.12544467578987284,-0.007069145789872777,-0.11837553000000006,safe,safe,True
Env1_DoorKey-Lava,0,0.331,-0.11890697100000006,-0.12596708283335453,-0.0070601118333544766,-0.11890697100000006,safe,safe,True
Env1_DoorKey-Lava,0,0.332,-0.11943841200000005,-0.12648948987683625,-0.007051077876836204,-0.11943841200000005,safe,safe,True
Env1_DoorKey-Lava,0,0.333,-0.11996985300000007,-0.12701189692031797,-0.007042043920317903,-0.11996985300000007,safe,safe,True
Env1_DoorKey-Lava,0,0.334,-0.12050129400000006,-0.1275343039637997,-0.00703300996379963,-0.12050129400000006,safe,safe,True
Env1_DoorKey-Lava,0,0.335,-0.12103273500000006,-0.12805671100728142,-0.007023976007281357,-0.12103273500000006,safe,safe,True
Env1_DoorKey-Lava,0,0.336,-0.12156417600000005,-0.12857911805076314,-0.007014942050763084,-0.12156417600000005,safe,safe,True
Env1_DoorKey-Lava,0,0.337,-0.12209561700000007,-0.12910152509424483,-0.007005908094244756,-0.12209561700000007,safe,safe,True
Env1_DoorKey-Lava,0,0.338,-0.12262705800000007,-0.12962393213772655,-0.006996874137726483,-0.12262705800000007,safe,safe,True
Env1_DoorKey-Lava,0,0.339,-0.12315849900000006,-0.13014633918120827,-0.00698784018120821,-0.12315849900000006,safe,safe,True
Env1_DoorKey-Lava,0,0.34,-0.12368994000000005,-0.13066874622469,-0.006978806224689937,-0.12368994000000005,safe,safe,True
Env1_DoorKey-Lava,0,0.341,-0.12422138100000008,-0.1311911532681717,-0.006969772268171637,-0.12422138100000008,safe,safe,True
Env1_DoorKey-Lava,0,0.342,-0.12475282200000007,-0.13171356031165343,-0.006960738311653364,-0.12475282200000007,safe,safe,True
Env1_DoorKey-Lava,0,0.343,-0.12528426300000006,-0.13223596735513515,-0.006951704355135091,-0.12528426300000006,safe,safe,True
Env1_DoorKey-Lava,0,0.344,-0.12581570400000003,-0.13275837439861682,-0.00694267039861679,-0.12581570400000003,safe,safe,True
Env1_DoorKey-Lava,0,0.345,-0.12634714500000005,-0.13328078144209854,-0.00693363644209849,-0.12634714500000005,safe,safe,True
Env1_DoorKey-Lava,0,0.346,-0.12687858600000004,-0.13380318848558026,-0.006924602485580217,-0.12687858600000004,safe,safe,True
Env1_DoorKey-Lava,0,0.347,-0.12741002700000004,-0.13432559552906198,-0.006915568529061944,-0.12741002700000004,safe,safe,True
Env1_DoorKey-Lava,0,0.348,-0.12794146800000003,-0.1348480025725437,-0.006906534572543671,-0.12794146800000003,safe,safe,True
Env1_DoorKey-Lava,0,0.349,-0.12847290900000005,-0.13537040961602542,-0.0068975006160253705,-0.12847290900000005,safe,safe,True
Env1_DoorKey-Lava,0,0.35,-0.12900435000000005,-0.13589281665950712,-0.00688846665950707,-0.12900435000000005,safe,safe,True
Env1_DoorKey-Lava,0,0.351,-0.12953579100000004,-0.13641522370298884,-0.006879432702988797,-0.12953579100000004,safe,safe,True
