seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,score_error,exact_margin,within_margin,preserved
0,0.019,0.039902620999999985,0.03742153598732645,-0.0024810850126735368,0.039902620999999985,decoy,decoy,0.0024810850126735368,0.039902620999999985,True,True
0,0.02,0.03937117999999999,0.03689122456956609,-0.0024799554304339028,0.03937117999999999,decoy,decoy,0.0024799554304339028,0.03937117999999999,True,True
0,0.021,0.038839738999999984,0.03636091315180574,-0.002478825848194241,0.038839738999999984,decoy,decoy,0.002478825848194241,0.038839738999999984,True,True
0,0.022,0.03830829799999999,0.03583060173404539,-0.0024776962659546,0.03830829799999999,decoy,decoy,0.0024776962659546,0.03830829799999999,True,True
0,0.023,0.03777685699999999,0.03530029031628504,-0.002476566683714952,0.03777685699999999,decoy,decoy,0.002476566683714952,0.03777685699999999,True,True
0,0.024,0.03724541599999999,0.03476997889852468,-0.0024754371014753113,0.03724541599999999,decoy,decoy,0.0024754371014753113,0.03724541599999999,True,True
0,0.025,0.03671397499999999,0.03423966748076433,-0.0024743075192356564,0.03671397499999999,decoy,decoy,0.0024743075192356564,0.03671397499999999,True,True
0,0.026,0.03618253399999999,0.03370935606300398,-0.0024731779369960086,0.03618253399999999,decoy,decoy,0.0024731779369960086,0.03618253399999999,True,True
0,0.027,0.03565109299999999,0.03317904464524363,-0.0024720483547563607,0.03565109299999999,decoy,decoy,0.0024720483547563607,0.03565109299999999,True,True
0,0.028,0.03511965199999999,0.032648733227483274,-0.002470918772516713,0.03511965199999999,decoy,decoy,0.002470918772516713,0.03511965199999999,True,True
0,0.029,0.03458821099999999,0.03211842180972292,-0.002469789190277065,0.03458821099999999,decoy,decoy,0.002469789190277065,0.03458821099999999,True,True
0,0.03,0.034056769999999986,0.03158811039196257,-0.002468659608037417,0.034056769999999986,decoy,decoy,0.002468659608037417,0.034056769999999986,True,True
0,0.031,0.033525328999999986,0.031057798974202216,-0.002467530025797769,0.033525328999999986,decoy,decoy,0.002467530025797769,0.033525328999999986,True,True
0,0.032,0.032993887999999985,0.03052748755644186,-0.002466400443558125,0.032993887999999985,decoy,decoy,0.002466400443558125,0.032993887999999985,True,True
0,0.033,0.03246244699999999,0.029997176138681508,-0.002465270861318484,0.03246244699999999,decoy,decoy,0.002465270861318484,0.03246244699999999,True,True
0,0.034,0.031931005999999984,0.029466864720921155,-0.002464141279078829,0.031931005999999984,decoy,decoy,0.002464141279078829,0.031931005999999984,True,True
0,0.035,0.03139956499999999,0.028936553303160802,-0.002463011696839188,0.03139956499999999,decoy,decoy,0.002463011696839188,0.03139956499999999,True,True
0,0.036,0.03086812399999999,0.028406241885400453,-0.0024618821145995368,0.03086812399999999,decoy,decoy,0.0024618821145995368,0.03086812399999999,True,True
0,0.037,0.03033668299999999,0.0278759304676401,-0.002460752532359889,0.03033668299999999,decoy,decoy,0.002460752532359889,0.03033668299999999,True,True
0,0.038,0.02980524199999999,0.027345619049879748,-0.002459622950120241,0.02980524199999999,decoy,decoy,0.002459622950120241,0.02980524199999999,True,True
0,0.039,0.029273800999999988,0.026815307632119395,-0.002458493367880593,0.029273800999999988,decoy,decoy,0.002458493367880593,0.029273800999999988,True,True
0,0.04,0.028742359999999988,0.026284996214359042,-0.0024573637856409453,0.028742359999999988,decoy,decoy,0.0024573637856409453,0.028742359999999988,True,True
0,0.041,0.028210918999999987,0.02575468479659869,-0.0024562342034012974,0.028210918999999987,decoy,decoy,0.0024562342034012974,0.028210918999999987,True,True
0,0.042,0.027679477999999987,0.025224373378838337,-0.0024551046211616495,0.027679477999999987,decoy,decoy,0.0024551046211616495,0.027679477999999987,True,True
0,0.043,0.02714803699999999,0.024694061961077988,-0.0024539750389220016,0.02714803699999999,decoy,decoy,0.0024539750389220016,0.02714803699999999,True,True
0,0.044,0.02661659599999999,0.024163750543317635,-0.0024528454566823538,0.02661659599999999,decoy,decoy,0.0024528454566823538,0.02661659599999999,True,True
0,0.045,0.02608515499999999,0.02363343912555728,-0.0024517158744427094,0.02608515499999999,decoy,decoy,0.0024517158744427094,0.02608515499999999,True,True
0,0.046,0.025553713999999988,0.023103127707796926,-0.0024505862922030615,0.025553713999999988,decoy,decoy,0.0024505862922030615,0.025553713999999988,True,True
0,0.047,0.025022272999999987,0.022572816290036574,-0.0024494567099634136,0.025022272999999987,decoy,decoy,0.0024494567099634136,0.025022272999999987,True,True
